t;x
1,174;-1,501772071
1,1745;-1,13660244
1,175;0,652519961
1,1755;2,331512366
1,176;2,509839454
1,1765;2,388405046
1,177;0,197278942
1,1775;-1,303028579
1,178;-1,702645707
1,1785;-1,017795027
1,179;0,420755683
1,1795;1,72568892
1,18;2,693843171
1,1805;1,506085396
1,181;0,402088619
1,1815;-1,119032758
1,182;-1,693503221
1,1825;-1,308652432
1,183;0,593827605
1,1835;1,696941079
1,184;2,155221621
1,1845;1,41487223
1,185;0,283595417
1,1855;-0,863402687
1,186;-1,129097808
1,1865;-1,371960137
1,187;0,904721981
1,1875;1,545187649
1,188;2,833728948
1,1885;2,214681937
1,189;0,917880092
1,1895;-1,276909904
1,19;-1,495267682
1,1905;-1,009255082
1,191;0,173572162
1,1915;1,989397175
1,192;2,606217933
1,1925;1,628659303
1,193;0,519932255
1,1935;-0,425027753
1,194;-1,510084838
1,1945;-0,719340351
1,195;0,411421827
1,1955;1,448990302
1,196;2,292831556
1,1965;2,2156553
1,197;0,346501991
1,1975;-1,330897618
1,198;-1,488893629
1,1985;-1,047380155
1,199;0,739479505
1,1995;1,938953726
1,2;2,804520877
1,2005;2,231124741
1,201;0,189471482
1,2015;-1,290520106
1,202;-1,179003521
1,2025;-0,776315942
1,203;0,016119802
1,2035;2,31016819
1,204;2,515375057
1,2045;1,958735501
1,205;0,606442208
1,2055;-0,653777345
1,206;-1,144653128
1,2065;-1,031345114
1,207;0,084649189
1,2075;2,148086861
1,208;2,331989333
1,2085;2,253963097
1,209;0,371723308
1,2095;-0,585998292
1,21;-1,823481371
1,2105;-1,284693701
1,211;0,879883582
1,2115;1,458292691
1,212;2,686720018
1,2125;2,147986467
1,213;0,437172437
1,2135;-1,034374645
1,214;-1,02034256
1,2145;-1,01522014
1,215;0,440186914
1,2155;1,57102145
1,216;2,326034284
1,2165;1,728275491
1,217;0,894500664
1,2175;-1,167189383
1,218;-1,689320984
1,2185;-1,005344654
1,219;0,708010894
1,2195;1,557851157
1,22;2,871322067
1,2205;1,497369459
1,221;0,461737838
1,2215;-1,383824539
1,222;-1,246799467
1,2225;-0,714170893
1,223;0,214512246
1,2235;2,094118248
1,224;2,557292681
1,2245;2,264892465
1,225;0,558565492
1,2255;-0,512439898
1,226;-1,580482296
1,2265;-1,05608521
1,227;0,488987517
1,2275;1,670175703
1,228;2,929169269
1,2285;1,880970377
1,229;0,254007851
1,2295;-0,982995115
1,23;-1,297469989
1,2305;-1,011883694
1,231;0,181840079
1,2315;2,270464679
1,232;2,584201225
1,2325;1,787792345
1,233;0,221694547
1,2335;-1,195219445
1,234;-1,477767557
1,2345;-0,980790849
1,235;0,741303988
1,2355;1,484663195
1,236;2,847333436
1,2365;2,094093797
1,237;0,136651522
1,2375;-0,555811374
1,238;-1,800165875
1,2385;-0,806873641
1,239;0,543044984
1,2395;1,576538254
1,24;2,005653068
1,2405;2,18569871
1,241;0,764787556
1,2415;-0,99314421
1,242;-1,943186819
1,2425;-0,828466567
1,243;0,174155244
1,2435;2,142824223
1,244;2,53429105
1,2445;1,66727785
1,245;0,917056748
1,2455;-0,656019033
1,246;-1,112969268
1,2465;-1,345415391
1,247;0,183528196
1,2475;2,151286217
1,248;2,696714853
1,2485;2,191206468
1,249;0,501903419
1,2495;-0,988716734
1,25;-1,388762869
1,2505;-0,558441671
1,251;0,670797109
1,2515;1,937805607
1,252;2,29881541
1,2525;2,118182641
1,253;0,381610876
1,2535;-0,846528565
1,254;-1,112139045
1,2545;-0,571264273
1,255;0,898798556
1,2555;2,353216654
1,256;2,815435156
1,2565;1,415571391
1,257;0,003090698
1,2575;-1,326744746
1,258;-1,739272649
1,2585;-1,391414892
1,259;0,424084819
1,2595;1,755278531
1,26;2,541353933
1,2605;2,340382645
1,261;0,298499447
1,2615;-1,076128769
1,262;-1,140519893
1,2625;-1,073735252
1,263;0,138120403
1,2635;1,922012518
1,264;2,856656477
1,2645;1,79852718
1,265;0,695690927
1,2655;-0,786309385
1,266;-1,549611846
1,2665;-0,94059562
1,267;0,949706354
1,2675;1,497711124
1,268;2,27982892
1,2685;1,861220872
1,269;0,587571264
1,2695;-0,536579424
1,27;-1,53089948
1,2705;-0,976795087
1,271;0,74618494
1,2715;1,882124028
1,272;2,860827351
1,2725;1,880725575
1,273;0,498104487
1,2735;-0,926782908
1,274;-1,770531225
1,2745;-1,32866133
1,275;0,067383314
1,2755;2,302604497
1,276;2,233167686
1,2765;2,275809322
1,277;0,711735093
1,2775;-0,541400569
1,278;-1,061997993
1,2785;-1,274524284
1,279;0,393900145
1,2795;2,394776392
1,28;2,644794026
1,2805;2,310623342
1,281;0,482230405
1,2815;-1,400120487
1,282;-1,377119656
1,2825;-1,183118199
1,283;0,527433963
1,2835;2,139205524
1,284;2,607415791
1,2845;2,002580008
1,285;0,43343484
1,2855;-1,170040669
1,286;-1,571039646
1,2865;-1,404036107
1,287;0,608821449
1,2875;2,372188751
1,288;2,095446524
1,2885;1,449804126
1,289;0,886235111
1,2895;-1,167272197
1,29;-1,991084944
1,2905;-0,599293291
1,291;0,140499437
1,2915;2,294080003
1,292;2,095376786
1,2925;1,766773664
1,293;0,593420568
1,2935;-0,829031924
1,294;-1,332318236
1,2945;-0,766186447
1,295;0,433369067
1,2955;1,553972321
1,296;2,751929508
1,2965;1,656000356
1,297;0,650459322
1,2975;-0,556839502
1,298;-1,915629529
1,2985;-0,442124401
1,299;0,031459936
1,2995;2,249618113
1,3;2,835713348
1,3005;1,464071064
1,301;0,545886209
1,3015;-0,471043723
1,302;-1,67852693
1,3025;-0,607746759
1,303;0,601398755
1,3035;2,203834027
1,304;2,799185035
1,3045;1,463778328
1,305;0,283198634
1,3055;-0,760756738
1,306;-1,510344655
1,3065;-0,441361325
1,307;0,74848991
1,3075;1,982054712
1,308;2,298964163
1,3085;1,670323343
1,309;0,886563794
1,3095;-0,9674127
1,31;-1,184012747
1,3105;-1,315876261
1,311;0,859593453
1,3115;1,441842571
1,312;2,899156434
1,3125;2,314149063
1,313;0,52410601
1,3135;-1,29401405
1,314;-1,822205908
1,3145;-0,708105968
1,315;0,831359756
1,3155;1,449047383
1,316;2,75783871
1,3165;2,37132574
1,317;0,342870515
1,3175;-0,775969853
1,318;-1,656994188
1,3185;-1,197742166
1,319;0,786200627
1,3195;2,137303522
1,32;2,278838905
1,3205;1,996644991
1,321;0,421005781
1,3215;-1,322144856
1,322;-1,975972675
1,3225;-0,923067758
1,323;0,27826702
1,3235;1,753970727
1,324;2,28734961
1,3245;1,585116798
1,325;0,399263314
1,3255;-0,716563994
1,326;-1,796323563
1,3265;-0,747887074
1,327;0,443066089
1,3275;1,847508828
1,328;2,175239442
1,3285;1,607415874
1,329;0,616421332
1,3295;-1,145202954
1,33;-1,440322068
1,3305;-0,469429571
1,331;0,714471636
1,3315;2,093433218
1,332;2,959380581
1,3325;2,189547874
1,333;0,607726966
1,3335;-0,466211203
1,334;-1,940358376
1,3345;-1,145501217
1,335;0,986680044
1,3355;2,186420294
1,336;2,4753543
1,3365;2,095113118
1,337;0,416934755
1,3375;-1,034064359
1,338;-1,786729611
1,3385;-1,031275573
1,339;0,029667752
1,3395;1,886534627
1,34;2,333372687
1,3405;2,390058366
1,341;0,555443539
1,3415;-0,567909925
1,342;-1,591936506
1,3425;-0,952195399
1,343;0,826306721
1,3435;2,405416762
1,344;2,523947649
1,3445;2,339650452
1,345;0,739021862
1,3455;-0,846783506
1,346;-1,031222337
1,3465;-0,589714143
1,347;0,959609279
1,3475;2,060559628
1,348;2,379573485
1,3485;1,890788243
1,349;0,911889813
1,3495;-1,399359707
1,35;-1,843306153
1,3505;-0,942645686
1,351;0,542991695
1,3515;1,473904595
1,352;2,658030306
1,3525;2,303848866
1,353;0,109632606
1,3535;-0,976440448
1,354;-1,71976991
1,3545;-0,42896725
1,355;0,608758707
1,3555;1,667962769
1,356;2,132614727
1,3565;1,959218454
1,357;0,827803931
1,3575;-0,577207291
1,358;-1,166651353
1,3585;-1,210498128
1,359;0,544417699
1,3595;2,289156284
1,36;2,121000086
1,3605;2,270564331
1,361;0,899776019
1,3615;-1,196348438
1,362;-1,923020915
1,3625;-0,939998402
1,363;0,835027466
1,3635;1,883607064
1,364;2,413769939
1,3645;1,916959826
1,365;0,12543996
1,3655;-1,281928237
1,366;-1,129524635
1,3665;-0,811263381
1,367;0,265301726
1,3675;2,279016142
1,368;2,058109458
1,3685;1,871967447
1,369;0,722209644
1,3695;-1,075214411
1,37;-1,598780143
1,3705;-0,88723381
1,371;0,894235714
1,3715;2,192574221
1,372;2,069367603
1,3725;1,692998091
1,373;0,379369835
1,3735;-0,549541016
1,374;-1,580039631
1,3745;-1,174336089
1,375;0,597654516
1,3755;1,893617966
1,376;2,898547502
1,3765;2,3489228
1,377;0,817886834
1,3775;-0,705304583
1,378;-1,25677943
1,3785;-0,51450378
1,379;0,065239805
1,3795;1,750124734
1,38;2,004335073
1,3805;2,242309166
1,381;0,507435377
1,3815;-1,048051126
1,382;-1,773360282
1,3825;-0,879381853
1,383;0,289484866
1,3835;1,48258446
1,384;2,084970746
1,3845;1,482553031
1,385;0,409816499
1,3855;-1,29083218
1,386;-1,556983407
1,3865;-0,515273825
1,387;0,353639002
1,3875;1,534391682
1,388;2,569111025
1,3885;2,289246289
1,389;0,348574977
1,3895;-1,372292557
1,39;-1,857660281
1,3905;-1,337620727
1,391;0,740526589
1,3915;1,87073869
1,392;2,668249315
1,3925;2,113459638
1,393;0,571357212
1,3935;-0,78552022
1,394;-1,122236075
1,3945;-0,751861823
1,395;0,875413612
1,3955;1,881730581
1,396;2,141336028
1,3965;1,48234802
1,397;0,714242407
1,3975;-1,106227534
1,398;-1,328836028
1,3985;-0,761792727
1,399;0,531048838
1,3995;2,129320594
1,4;2,504810623
1,4005;1,902212921
1,401;0,497838309
1,4015;-0,478238009
1,402;-1,610718317
1,4025;-1,297068397
1,403;0,240423554
1,4035;2,099122057
1,404;2,839253615
1,4045;2,384358195
1,405;0,215169613
1,4055;-0,653870216
1,406;-1,41589715
1,4065;-1,011261985
1,407;0,510040338
1,4075;1,909857781
1,408;2,651368343
1,4085;2,157919707
1,409;0,301953469
1,4095;-1,324601627
1,41;-1,174034518
1,4105;-1,024626553
1,411;0,775304853
1,4115;1,593582658
1,412;2,10936121
1,4125;2,3193719
1,413;0,876351004
1,4135;-0,414420998
1,414;-1,135745314
1,4145;-1,37733604
1,415;0,544682442
1,4155;2,411829745
1,416;2,511008154
1,4165;2,287725738
1,417;0,070221472
1,4175;-0,426674826
1,418;-1,07728657
1,4185;-0,849952643
1,419;0,431462054
1,4195;1,752058128
1,42;2,720723428
1,4205;1,427869129
1,421;0,374060193
1,4215;-0,491528342
1,422;-1,453520352
1,4225;-0,940326693
1,423;0,496537318
1,4235;1,723184644
1,424;2,950837559
1,4245;2,396206843
1,425;0,513563104
1,4255;-0,421623744
1,426;-1,544156298
1,4265;-0,988172681
1,427;0,213214779
1,4275;1,607463043
1,428;2,832754246
1,4285;2,140850662
1,429;0,529745694
1,4295;-0,585132825
1,43;-1,488125569
1,4305;-0,862251716
1,431;0,213284894
1,4315;2,002034189
1,432;2,142763225
1,4325;1,46643709
1,433;0,683307915
1,4335;-0,805654084
1,434;-1,780344065
1,4345;-1,00793362
1,435;0,629907945
1,4355;1,969521187
1,436;2,127579062
1,4365;1,583411894
1,437;0,000999418
1,4375;-0,996051091
1,438;-1,511514321
1,4385;-1,254344719
1,439;0,666838577
1,4395;1,432133931
1,44;2,119675357
1,4405;2,366338871
1,441;0,975853971
1,4415;-1,383299024
1,442;-1,506118156
1,4425;-0,551491434
1,443;0,242876166
1,4435;2,248483726
1,444;2,813591192
1,4445;2,043186666
1,445;0,002238199
1,4455;-1,034489623
1,446;-1,095594304
1,4465;-0,733861897
1,447;0,378823131
1,4475;2,046168273
1,448;2,243269522
1,4485;1,985626634
1,449;0,981728774
1,4495;-0,564531543
1,45;-1,716555814
1,4505;-0,731755898
1,451;0,358124531
1,4515;2,401140332
1,452;2,083986296
1,4525;1,664519449
1,453;0,811346615
1,4535;-1,329790458
1,454;-1,468746036
1,4545;-0,613590583
1,455;0,738823242
1,4555;1,555876543
1,456;2,437894258
1,4565;1,764593935
1,457;0,478497497
1,4575;-0,826810162
1,458;-1,854194305
1,4585;-0,508882955
1,459;0,640194248
1,4595;1,577153134
1,46;2,565910591
1,4605;2,345829699
1,461;0,783101884
1,4615;-0,728526425
1,462;-1,533780715
1,4625;-1,153895467
1,463;0,569268171
1,4635;1,662984225
1,464;2,319301592
1,4645;2,325015795
1,465;0,885220041
1,4655;-0,619624138
1,466;-1,074190193
1,4665;-1,235373612
1,467;0,517541148
1,4675;2,041218879
1,468;2,913182346
1,4685;2,078181816
1,469;0,389192823
1,4695;-0,674205981
1,47;-1,18236514
1,4705;-0,813868769
1,471;0,084997065
1,4715;2,336571563
1,472;2,053597815
1,4725;1,941238515
1,473;0,118853277
1,4735;-1,034070572
1,474;-1,187167467
1,4745;-1,170117647
1,475;0,884422659
1,4755;2,126860357
1,476;2,378148438
1,4765;1,663133173
1,477;0,252853745
1,4775;-0,646969968
1,478;-1,950138115
1,4785;-0,728924995
1,479;0,620278122
1,4795;2,160898192
1,48;2,977255648
1,4805;1,798127075
1,481;0,260205602
1,4815;-0,536744026
1,482;-1,193904016
1,4825;-0,953092483
1,483;0,090961688
1,4835;1,978482388
1,484;2,187382889
1,4845;1,945903148
1,485;0,355033322
1,4855;-1,099430058
1,486;-1,273258531
1,4865;-0,898440704
1,487;0,790644898
1,4875;1,618706144
1,488;2,678106078
1,4885;1,466699105
1,489;0,801172362
1,4895;-0,735644924
1,49;-1,053991055
1,4905;-1,322655419
1,491;0,908438371
1,4915;1,924166599
1,492;2,614903565
1,4925;1,730284763
1,493;0,077487482
1,4935;-0,563599496
1,494;-1,855473093
1,4945;-1,04372777
1,495;0,622391433
1,4955;2,411765465
1,496;2,517344133
1,4965;2,404724778
1,497;0,226534463
1,4975;-1,016208376
1,498;-1,30343131
1,4985;-1,349572803
1,499;0,747661582
1,4995;1,834613994
1,5;2,81131742
1,5005;1,793818848
1,501;0,31906782
1,5015;-0,428162496
1,502;-1,281819095
1,5025;-1,001030204
1,503;0,098630237
1,5035;2,148772688
1,504;2,63730629
1,5045;1,488055439
1,505;0,120508166
1,5055;-0,432617353
1,506;-1,503200578
1,5065;-1,391799908
1,507;0,053831549
1,5075;1,55508736
1,508;2,893474312
1,5085;1,880033635
1,509;0,560856738
1,5095;-0,919757215
1,51;-1,932214512
1,5105;-0,51656702
1,511;0,288565309
1,5115;1,683260377
1,512;2,594194175
1,5125;1,890092586
1,513;0,368311038
1,5135;-0,758602472
1,514;-1,061799594
1,5145;-0,793788377
1,515;0,282840092
1,5155;1,619394814
1,516;2,439134082
1,5165;1,441463782
1,517;0,876184336
1,5175;-0,804121316
1,518;-1,79640762
1,5185;-0,894296738
1,519;0,053824302
1,5195;2,276400993
1,52;2,442934666
1,5205;1,96222272
1,521;0,566860832
1,5215;-0,733818571
1,522;-1,628621422
1,5225;-1,335984853
1,523;0,456350724
1,5235;1,462057363
1,524;2,738256992
1,5245;1,452215098
1,525;0,954244324
1,5255;-0,671841228
1,526;-1,062550433
1,5265;-0,900849576
1,527;0,240904799
1,5275;1,674178841
1,528;2,758974161
1,5285;2,407556326
1,529;0,35670575
1,5295;-0,661355721
1,53;-1,889951503
1,5305;-0,817168333
1,531;0,4305952
1,5315;2,14493158
1,532;2,261176171
1,5325;1,509021244
1,533;0,450963489
1,5335;-0,774139052
1,534;-1,867961183
1,5345;-0,961391133
1,535;0,652199599
1,5355;2,241211894
1,536;2,308076908
1,5365;1,816577141
1,537;0,884231316
1,5375;-0,713634052
1,538;-1,758127705
1,5385;-0,654381747
1,539;0,290925737
1,5395;1,691652281
1,54;2,006107803
1,5405;1,788924704
1,541;0,436932781
1,5415;-1,109915094
1,542;-1,709139669
1,5425;-1,171697253
1,543;0,93668361
1,5435;2,274403803
1,544;2,39722826
1,5445;1,893632667
1,545;0,564996093
1,5455;-0,924594173
1,546;-1,730188367
1,5465;-0,42447342
1,547;0,183675696
1,5475;2,275870287
1,548;2,032632572
1,5485;1,746171582
1,549;0,748746996
1,5495;-0,769847104
1,55;-1,830762037
1,5505;-0,462008462
1,551;0,543270235
1,5515;1,665627039
1,552;2,57857231
1,5525;2,329690161
1,553;0,895596526
1,5535;-0,931706945
1,554;-1,557260022
1,5545;-1,10245861
1,555;0,055313772
1,5555;2,168005336
1,556;2,13194748
1,5565;1,770135681
1,557;0,395870964
1,5575;-0,528692335
1,558;-1,978760451
1,5585;-0,570132843
1,559;0,288070644
1,5595;1,664556445
1,56;2,488379635
1,5605;2,143249678
1,561;0,202616096
1,5615;-1,197937357
1,562;-1,023665485
1,5625;-0,82097777
1,563;0,304403578
1,5635;2,381916446
1,564;2,895969831
1,5645;1,604239039
1,565;0,001799324
1,5655;-0,702449799
1,566;-1,132273211
1,5665;-1,295905653
1,567;0,039022977
1,5675;2,012408088
1,568;2,604313506
1,5685;1,930645973
1,569;0,007507404
1,5695;-0,725280199
1,57;-1,053979625
1,5705;-0,540677106
1,571;0,113276453
1,5715;1,768782904
1,572;2,241936831
1,5725;1,974546872
1,573;0,612727108
1,5735;-1,113404472
1,574;-1,201858286
1,5745;-0,618571936
1,575;0,781092266
1,5755;1,765311995
1,576;2,054297354
1,5765;2,122918179
1,577;0,992928441
1,5775;-1,251737077
1,578;-1,886433661
1,5785;-0,501338136
1,579;0,48165698
1,5795;2,266019514
1,58;2,809913803
1,5805;1,600973107
1,581;0,247199857
1,5815;-1,360024721
1,582;-1,391038544
1,5825;-0,636981133
1,583;0,511064089
1,5835;1,441963651
1,584;2,990385282
1,5845;1,915153486
1,585;0,331997487
1,5855;-1,240330422
1,586;-1,374363605
1,5865;-0,83907873
1,587;0,750985385
1,5875;1,567732362
1,588;2,356787197
1,5885;1,558164363
1,589;0,850607655
1,5895;-1,076343822
1,59;-1,724803507
1,5905;-1,408202589
1,591;0,801911969
1,5915;1,911621847
1,592;2,537842841
1,5925;2,285126087
1,593;0,722843569
1,5935;-0,746127631
1,594;-1,821172208
1,5945;-0,863718207
1,595;0,959875079
1,5955;2,010235234
1,596;2,808570709
1,5965;2,398745917
1,597;0,885924448
1,5975;-1,200376559
1,598;-1,965369939
1,5985;-0,963089771
1,599;0,013794557
1,5995;1,887924312
1,6;2,951197091
1,6005;1,663165841
1,601;0,386422801
1,6015;-0,982780186
1,602;-1,169113515
1,6025;-0,589566743
1,603;0,452998612
1,6035;1,794773732
1,604;2,925868543
1,6045;2,15505719
1,605;0,737633073
1,6055;-0,467297563
1,606;-1,489900295
1,6065;-0,622334377
1,607;0,452173502
1,6075;2,26341227
1,608;2,390430829
1,6085;2,152590074
1,609;0,976438557
1,6095;-0,890914504
1,61;-1,570084698
1,6105;-1,20705548
1,611;0,323401379
1,6115;1,525083781
1,612;2,375210054
1,6125;1,744117542
1,613;0,342105172
1,6135;-0,597094711
1,614;-1,468314686
1,6145;-0,893091514
1,615;0,774309709
1,6155;1,534476333
1,616;2,625450152
1,6165;1,760862248
1,617;0,334619386
1,6175;-0,839596999
1,618;-1,136062359
1,6185;-1,21565049
1,619;0,672450964
1,6195;2,316044933
1,62;2,199157182
1,6205;1,712497712
1,621;0,49652027
1,6215;-0,524309331
1,622;-1,49858541
1,6225;-1,137218323
1,623;0,533958179
1,6235;1,988463116
1,624;2,412804402
1,6245;1,428977225
1,625;0,702764803
1,6255;-0,907466411
1,626;-1,618733902
1,6265;-1,349282027
1,627;0,358579961
1,6275;1,648464805
1,628;2,203504053
1,6285;2,227993146
1,629;0,393434594
1,6295;-1,360638392
1,63;-1,624948422
1,6305;-0,639219385
1,631;0,165297621
1,6315;2,326432459
1,632;2,319205782
1,6325;1,743993231
1,633;0,20423567
1,6335;-0,646998826
1,634;-1,930026851
1,6345;-0,464179614
1,635;0,158209785
1,6355;1,700659429
1,636;2,687129115
1,6365;1,555363386
1,637;0,51208665
1,6375;-0,692886635
1,638;-1,071154864
1,6385;-0,682109712
1,639;0,749848021
1,6395;1,821533165
1,64;2,239491696
1,6405;1,935064037
1,641;0,21907736
1,6415;-0,571825658
1,642;-1,337067091
1,6425;-0,597978277
1,643;0,7938776
1,6435;1,883318766
1,644;2,309524979
1,6445;2,10179281
1,645;0,986852223
1,6455;-0,644279687
1,646;-1,170419153
1,6465;-0,708128797
1,647;0,595336419
1,6475;2,167087682
1,648;2,496722204
1,6485;2,279346216
1,649;0,068027694
1,6495;-0,445667622
1,65;-1,901243688
1,6505;-0,867236476
1,651;0,402969909
1,6515;1,521253718
1,652;2,72416617
1,6525;2,02789591
1,653;0,782968193
1,6535;-0,84759298
1,654;-1,188680841
1,6545;-0,837437702
1,655;0,944029194
1,6555;2,285665711
1,656;2,507602208
1,6565;2,203036727
1,657;0,473030641
1,6575;-0,585411864
1,658;-1,677518412
1,6585;-0,438067027
1,659;0,27821104
1,6595;1,487044367
1,66;2,751223606
1,6605;2,245402183
1,661;0,922338093
1,6615;-1,087189269
1,662;-1,195930737
1,6625;-0,875963229
1,663;0,463294879
1,6635;2,234963813
1,664;2,951906506
1,6645;1,490486452
1,665;0,708671064
1,6655;-1,179287119
1,666;-1,601104442
1,6665;-1,146089135
1,667;0,832513317
1,6675;2,409587373
1,668;2,649750983
1,6685;2,118166393
1,669;0,932303198
1,6695;-0,726561014
1,67;-1,431646081
1,6705;-1,033366033
1,671;0,634579485
1,6715;1,777442183
1,672;2,407619445
1,6725;1,782913286
1,673;0,46839876
1,6735;-0,910799719
1,674;-1,089464218
1,6745;-1,20778254
1,675;0,338603675
1,6755;1,988339184
1,676;2,486932439
1,6765;1,676432548
1,677;0,579593463
1,6775;-0,535885863
1,678;-1,939049778
1,6785;-0,973337093
1,679;0,084258001
1,6795;1,977451178
1,68;2,53931058
1,6805;2,182271463
1,681;0,233090272
1,6815;-0,82685182
1,682;-1,541026133
1,6825;-0,553232041
1,683;0,660836094
1,6835;1,768092728
1,684;2,347186298
1,6845;1,667931665
1,685;0,952528145
1,6855;-1,116012573
1,686;-1,841593922
1,6865;-1,052916506
1,687;0,741629093
1,6875;2,120113572
1,688;2,700892173
1,6885;1,42043935
1,689;0,374345601
1,6895;-0,512717943
1,69;-1,681655172
1,6905;-0,817130639
1,691;0,297795182
1,6915;1,539227944
1,692;2,388355669
1,6925;2,231901306
1,693;0,981175704
1,6935;-0,552223727
1,694;-1,916179118
1,6945;-1,076501572
1,695;0,236129166
1,6955;1,73201895
1,696;2,984448405
1,6965;1,962464454
1,697;0,749251259
1,6975;-0,572361828
1,698;-1,833110293
1,6985;-0,511115953
1,699;0,105124128
1,6995;2,159306659
1,7;2,729371938
1,7005;2,131683164
1,701;0,133431768
1,7015;-0,968424563
1,702;-1,491212769
1,7025;-0,883723272
1,703;0,859717044
1,7035;2,091938473
1,704;2,805838259
1,7045;1,945456432
1,705;0,955895839
1,7055;-1,347536618
1,706;-1,458481973
1,7065;-1,132553219
1,707;0,480900336
1,7075;2,099077344
1,708;2,208258389
1,7085;2,022374551
1,709;0,326176172
1,7095;-0,53336636
1,71;-1,866605387
1,7105;-1,311805772
1,711;0,959116903
1,7115;1,567115562
1,712;2,152538081
1,7125;1,56976615
1,713;0,089569403
1,7135;-0,959789001
1,714;-1,331104307
1,7145;-0,58291188
1,715;0,790235137
1,7155;2,12692448
1,716;2,472597505
1,7165;2,122801715
1,717;0,958059481
1,7175;-0,908438
1,718;-1,694946885
1,7185;-0,624402379
1,719;0,236386964
1,7195;1,648516396
1,72;2,464699399
1,7205;2,033600364
1,721;0,6153294
1,7215;-1,291589661
1,722;-1,876206472
1,7225;-1,129754571
1,723;0,735732807
1,7235;1,825521665
1,724;2,828981893
1,7245;2,349327678
1,725;0,399066658
1,7255;-1,362002182
1,726;-1,428813898
1,7265;-0,666543587
1,727;0,320243558
1,7275;1,907147881
1,728;2,221652754
1,7285;2,353487305
1,729;0,482305289
1,7295;-0,874217475
1,73;-1,7789429
1,7305;-1,318268561
1,731;0,060165416
1,7315;2,233722437
1,732;2,771478305
1,7325;1,609909293
1,733;0,895118155
1,7335;-0,729913416
1,734;-1,343153519
1,7345;-0,423832361
1,735;0,033691793
1,7355;1,838466833
1,736;2,489983673
1,7365;1,997718033
1,737;0,083269748
1,7375;-0,754058932
1,738;-1,947694779
1,7385;-0,857383028
1,739;0,712025249
1,7395;1,902124188
1,74;2,617600646
1,7405;1,627991137
1,741;0,645658662
1,7415;-1,033571271
1,742;-1,89628716
1,7425;-1,036702044
1,743;0,262860808
1,7435;1,655499175
1,744;2,62292405
1,7445;1,937141325
1,745;0,413237746
1,7455;-1,196421527
1,746;-1,141446383
1,7465;-0,553205309
1,747;0,283939012
1,7475;2,029606411
1,748;2,779489502
1,7485;2,369060874
1,749;0,919603246
1,7495;-1,029397859
1,75;-1,837356984
1,7505;-0,617462143
1,751;0,11381718
1,7515;1,573037861
1,752;2,355828116
1,7525;2,261972127
1,753;0,582781197
1,7535;-0,828035897
1,754;-1,074162011
1,7545;-0,839135295
1,755;0,009977395
1,7555;2,223590848
1,756;2,60880836
1,7565;1,894127243
1,757;0,268440158
1,7575;-1,156117178
1,758;-1,518990464
1,7585;-1,186872078
1,759;0,048602298
1,7595;1,583455377
1,76;2,258446308
1,7605;1,61212362
1,761;0,605693064
1,7615;-0,590509917
1,762;-1,189385037
1,7625;-0,611976546
1,763;0,708113376
1,7635;2,273591417
1,764;2,781084518
1,7645;1,618010413
1,765;0,99334325
1,7655;-1,320589034
1,766;-1,349381456
1,7665;-1,199037036
1,767;0,243873102
1,7675;1,753901367
1,768;2,197862341
1,7685;1,921046939
1,769;0,950757983
1,7695;-1,019606344
1,77;-1,41553516
1,7705;-0,807676316
1,771;0,714642867
1,7715;1,815749916
1,772;2,858691022
1,7725;2,334698545
1,773;0,750838889
1,7735;-1,128621857
1,774;-1,203184212
1,7745;-1,271447732
1,775;0,504550191
1,7755;2,024901514
1,776;2,703796735
1,7765;1,797553493
1,777;0,728683437
1,7775;-0,526928882
1,778;-1,944151679
1,7785;-1,27599722
1,779;0,863064979
1,7795;1,835960045
1,78;2,411314175
1,7805;2,373354903
1,781;0,750245293
1,7815;-0,433216448
1,782;-1,766484194
1,7825;-1,317986801
1,783;0,384582199
1,7835;1,914486113
1,784;2,570255869
1,7845;2,390845159
1,785;0,492855181
1,7855;-1,013330696
1,786;-1,005009738
1,7865;-1,153215554
1,787;0,665324711
1,7875;2,378470179
1,788;2,671151036
1,7885;1,713388419
1,789;0,531126527
1,7895;-1,412750387
1,79;-1,116211191
1,7905;-1,009829705
1,791;0,301205587
1,7915;2,364795154
1,792;2,460648193
1,7925;1,701861073
1,793;0,084626639
1,7935;-0,832032227
1,794;-1,846931303
1,7945;-1,341119256
1,795;0,580564777
1,7955;1,701228315
1,796;2,361920084
1,7965;2,139038256
1,797;0,858311678
1,7975;-1,066297876
1,798;-1,038254395
1,7985;-0,460644511
1,799;0,206037377
1,7995;2,182458421
1,8;2,61553188
1,8005;2,33313605
1,801;0,602537261
1,8015;-0,712075334
1,802;-1,256325045
1,8025;-1,029111286
1,803;0,251503789
1,8035;1,4509733
1,804;2,472122874
1,8045;2,059285891
1,805;0,27896994
1,8055;-0,896352653
1,806;-1,754333361
1,8065;-1,116705388
1,807;0,650474093
1,8075;2,305606868
1,808;2,861106467
1,8085;1,624128639
1,809;0,399093912
1,8095;-0,526330539
1,81;-1,743471988
1,8105;-0,447411958
1,811;0,619157353
1,8115;1,579559329
1,812;2,826199029
1,8125;2,069906664
1,813;0,546452584
1,8135;-1,162884279
1,814;-1,959843615
1,8145;-1,18083815
1,815;0,361112936
1,8155;2,047668597
1,816;2,986098096
1,8165;1,621370209
1,817;0,757083942
